nom,code_postal,commune,numero,voie,lieu_dit,site_internet,longitude,latitude,personnel_aidant,largeur_entree,aide_audition,entree_balise_sonore,sanitaires_pmr,stationnement_pmr,labels,types_handicap,difficulte_chemin_ext,difficulte_entree,difficulte_chemin_accueil,score
Gendarmerie - Brigade d'Arleux,59151,Arleux,422,Rue Salvador Allende,,https://lannuaire.service-public.fr/hauts-de-france/nord/gendarmerie-59015-01,3.09965,50.28448,1,110,,,0,1,,,,,,1.36
Gendarmerie - Brigade d'Arnay-le-Duc,21230,Arnay-le-Duc,1,Rue de Paris,,https://lannuaire.service-public.fr/bourgogne-franche-comte/cote-d-or/gendarmerie-21023-01,4.48456,47.13622,1,85,1,,,,,,1,1,,1.82
Gendarmerie - Brigade d'Arreau,65240,Arreau,1,Rue de l'Ahoues,,https://lannuaire.service-public.fr/occitanie/hautes-pyrenees/gendarmerie-65031-01,0.35574,42.90076,1,120,,,0,,,,,,,1.0
Gendarmerie - Brigade d'Ars-sur-Moselle,57130,Ars-sur-Moselle,10,Rue de la Gendarmerie,,https://lannuaire.service-public.fr/grand-est/moselle/gendarmerie-57032-01,6.08262,49.08027,1,95,,,1,1,,,,,,1.64
Gendarmerie - Brigade d'Artenay,45410,Artenay,533,Rue du Moulin,,https://lannuaire.service-public.fr/centre-val-de-loire/loiret/gendarmerie-45008-01,1.867614,48.081245,1,95,,,,1,,,,,,1.18
Gendarmerie - Brigade d'Arthez-de-Béarn,64370,Arthez-de-Béarn,3,Chemin Poumata,,https://lannuaire.service-public.fr/nouvelle-aquitaine/pyrenees-atlantiques/gendarmerie-64057-01,-0.62645,43.4659,1,70,,,0,1,,,2,,,1.27
Gendarmerie - Brigade d'Artix,64170,Artix,50,Avenue de la Gare,,https://lannuaire.service-public.fr/nouvelle-aquitaine/pyrenees-atlantiques/gendarmerie-64061-01,-0.56891,43.39458,1,110,,,1,1,,,,,,1.82
Gendarmerie - Brigade d'Arudy,64260,Arudy,15,Avenue des Pyrénées,,https://lannuaire.service-public.fr/nouvelle-aquitaine/pyrenees-atlantiques/gendarmerie-64062-01,-0.4236,43.10347,1,80,,,0,,,,,,1,1.09
Gendarmerie - Brigade d'Arzacq-Arraziguet,64410,Arzacq-Arraziguet,,Le Vialé,,https://lannuaire.service-public.fr/nouvelle-aquitaine/pyrenees-atlantiques/gendarmerie-64063-01,-0.4084,43.53918,1,90,,,,,,,1,,1,1.27
Gendarmerie - Brigade d'Asfeld,08190,Asfeld,82,Rue Chanteraine,,https://lannuaire.service-public.fr/grand-est/ardennes/gendarmerie-08024-01,4.10893,49.46307,1,90,,,,1,,,,,,1.18
Gendarmerie - Brigade d'Asnières-sur-Oise,95270,Asnières-sur-Oise,,RD 909 1 Route de Chantilly,,https://lannuaire.service-public.fr/ile-de-france/val-d-oise/gendarmerie-95026-01,2.373859,49.138482,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade d'Aspet,31160,Aspet,,Quartier Sarradère,,https://lannuaire.service-public.fr/occitanie/haute-garonne/gendarmerie-31020-01,0.79817,43.01224,1,100,,,0,,,,2,1,,1.09
Gendarmerie - Brigade d'Aspres-sur-Buëch,05140,Aspres-sur-Buëch,,Dessus Vière,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/hautes-alpes/gendarmerie-05010-01,5.75327,44.5228,1,120,,,,,,,2,,,1.0
Gendarmerie - Brigade d'Astaffort,47220,Astaffort,,Fondragon,,https://lannuaire.service-public.fr/nouvelle-aquitaine/lot-et-garonne/gendarmerie-47015-01,0.65051,44.05981,1,90,,,0,,,,,,,0.73
Gendarmerie - Brigade d'Athis-Val-de-Rouvre,61430,Athis-Val de Rouvre,15,Rue Berthelot ATHIS DE L ORNE,,https://lannuaire.service-public.fr/normandie/orne/gendarmerie-61007-01,-0.49631,48.81261,1,100,,,,1,,,,1,,1.55
Gendarmerie - Brigade d'Attichy,60350,Attichy,1,Place du Jeu-de-Paume,,https://lannuaire.service-public.fr/hauts-de-france/oise/gendarmerie-60025-01,3.04792,49.41056,1,95,,,0,,,,,1,,1.0
Gendarmerie - Brigade d'Attigny,08130,Attigny,5,Rue Verlaine,,https://lannuaire.service-public.fr/grand-est/ardennes/gendarmerie-08025-01,4.57819,49.47271,1,90,,,0,,,,,1,,1.0
Gendarmerie - Brigade d'Aubagne,13400,Aubagne,,Caserne Gendarme Alexandre 71 Avenue du 19 Mars 1962,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/bouches-du-rhone/gendarmerie-13005-01,5.57023,43.28893,1,120,,,0,1,,,1,,,1.73
Gendarmerie - Brigade d'Aubenas,07200,Aubenas,37,Route de Montélimar,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/ardeche/gendarmerie-07019-01,4.40572,44.61545,1,90,1,,0,,,,,2,,1.18
Gendarmerie - Brigade d'Auberive,52160,Auberive,,Route de Châtillon,,https://lannuaire.service-public.fr/grand-est/haute-marne/gendarmerie-52023-01,5.06107,47.78546,1,90,,,0,1,,,,,,1.18
Gendarmerie - Brigade d'Aubigné-Racan,72800,Aubigné-Racan,19 bis,Rue du 11 Novembre 1918,,https://lannuaire.service-public.fr/pays-de-la-loire/sarthe/gendarmerie-72013-01,0.27128,47.69,1,90,1,,0,,,,,,,1.18
Gendarmerie - Brigade d'Aubigny-en-Artois,62690,Aubigny-en-Artois,1,Impasse de la Gendarmerie,,https://lannuaire.service-public.fr/hauts-de-france/pas-de-calais/gendarmerie-62045-01,2.58129,50.34628,1,85,,,0,,,,,2,,0.82
Gendarmerie - Brigade d'Aubigny-sur-Nère,18700,Aubigny-sur-Nère,2,Rue de la Flotille 34F,,https://lannuaire.service-public.fr/centre-val-de-loire/cher/gendarmerie-18015-01,2.4368842,47.472879,1,90,,,1,1,,,,,,1.64
Gendarmerie - Brigade d'Aubusson,23200,Aubusson,1,Place Rhin et Danube,,https://lannuaire.service-public.fr/nouvelle-aquitaine/creuse/gendarmerie-23008-01,2.18095,45.95919,1,80,1,,,1,,,,,1,2.0
Gendarmerie - Brigade d'Auch,32000,Auch,,Caserne Général Lagrange 2 Rue Jean de la Fontaine,,https://lannuaire.service-public.fr/occitanie/gers/gendarmerie-32013-01,0.59601,43.64031,1,100,,,0,,,,1,,1,1.36
Gendarmerie - Brigade d'Audierne,29770,Audierne,7,Rue Raymond Couillandre,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29003-01,-4.55527,48.02556,1,100,1,,,1,,,1,,,2.0
Gendarmerie - Brigade d'Audruicq,62370,Audruicq,13,Route Départementale 219,,https://lannuaire.service-public.fr/hauts-de-france/pas-de-calais/gendarmerie-62057-01,2.08619,50.87655,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade d'Audun-le-Roman,54560,Audun-le-Roman,5,Rue Ambroise Croizat,,https://lannuaire.service-public.fr/grand-est/meurthe-et-moselle/gendarmerie-54029-01,5.89283,49.37113,1,90,,,1,1,,,,,,1.64
Gendarmerie - Brigade d'Audun-le-Tiche,57390,Audun-le-Tiche,258,Rue Georges Clemenceau,,https://lannuaire.service-public.fr/grand-est/moselle/gendarmerie-57038-01,5.95344,49.47066,1,100,,,,,,,,,,0.82
Gendarmerie - Brigade d'Aulnay,17470,Aulnay,26,Rue de Bourgogne,,https://lannuaire.service-public.fr/nouvelle-aquitaine/charente-maritime/gendarmerie-17024-01,-0.35006,46.02106,1,85,1,,0,,,,,,1,1.55
Gendarmerie - Brigade d'Aumale,76390,Aumale,,Route de Forges-les-Eaux,,https://lannuaire.service-public.fr/normandie/seine-maritime/gendarmerie-76035-01,1.74746,49.7635,1,95,,,,,,,,,1,1.0
Gendarmerie - Brigade d'Aumetz,57710,Aumetz,2,Rue Joliot-Curie,,https://lannuaire.service-public.fr/grand-est/moselle/gendarmerie-57041-01,5.94204,49.42144,1,100,,,,,,,,,,0.82
Gendarmerie - Brigade d'Auneau-Bleury-Saint-Symphorien,28700,Auneau-Bleury-Saint-Symphorien,34,Rue Aristide Briand AUNEAU,,https://lannuaire.service-public.fr/centre-val-de-loire/eure-et-loir/gendarmerie-28015-01,1.76069,48.46445,1,90,,,1,1,,,,,,1.64
Gendarmerie - Brigade d'Auneuil,60390,Auneuil,168,Avenue du Maréchal Foch,,https://lannuaire.service-public.fr/hauts-de-france/oise/gendarmerie-60029-01,1.99343,49.37118,1,95,,,0,,,,,2,,0.73
Gendarmerie - Brigade d'Aups,83630,Aups,530,Route de Salernes,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/var/gendarmerie-83007-01,6.222221,43.622757,1,100,,,0,1,,,2,,1,1.55
Gendarmerie - Brigade d'Auray,56400,Auray,2,Rue de la Forêt,,https://lannuaire.service-public.fr/bretagne/morbihan/gendarmerie-56007-01,-2.98026,47.67097,1,110,1,,0,1,,,,,,1.82
Gendarmerie - Brigade d'Aurec-sur-Loire,43110,Aurec-sur-Loire,1A,Rue du Brouilli,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/haute-loire/gendarmerie-43012-01,4.20743,45.37206,1,90,1,,0,1,,,,,,1.64
Gendarmerie - Brigade d'Aurignac,31420,Aurignac,,Rue Saint-Joseph,,https://lannuaire.service-public.fr/occitanie/haute-garonne/gendarmerie-31028-01,0.88736,43.21872,,80,,1,0,,,,,2,,0.82
Gendarmerie - Brigade d'Aurillac,15000,Aurillac,,Caserne Adjudant Machemy 20 bis Avenue de la Liberté,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/cantal/gendarmerie-15014-01,2.4285,44.92237,1,140,1,,0,1,,,,1,,2.27
Gendarmerie - Brigade d'Auros,33124,Auros,12,Rue Partarrieu,,https://lannuaire.service-public.fr/nouvelle-aquitaine/gironde/gendarmerie-33021-01,-0.14339,44.49376,1,100,,,0,,,,2,1,,1.09
Gendarmerie - Brigade d'Auterive,31190,Auterive,7,Voie de la Pradelle,,https://lannuaire.service-public.fr/occitanie/haute-garonne/gendarmerie-31033-01,1.459302,43.36637,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade d'Authon-du-Perche,28330,Authon-du-Perche,3,Rue des Acacias,,https://lannuaire.service-public.fr/centre-val-de-loire/eure-et-loir/gendarmerie-28018-01,0.89369,48.20076,1,80,,,0,,,,,,,0.82
Gendarmerie - Brigade d'Autun,71400,Autun,4,Avenue André Frénaud,,https://lannuaire.service-public.fr/bourgogne-franche-comte/saone-et-loire/gendarmerie-71014-01,4.32227,46.9553,1,150,1,,1,1,,,,,,2.45
Gendarmerie - Brigade d'Auvers-sur-Oise,95430,Auvers-sur-Oise,31,Rue François Mitterrand,,https://lannuaire.service-public.fr/ile-de-france/val-d-oise/gendarmerie-95039-01,2.16096,49.07544,1,90,,,,,,,,,,0.73
Gendarmerie - Brigade d'Auvillar,82340,Auvillar,4,Promenade des Moines,,https://lannuaire.service-public.fr/occitanie/tarn-et-garonne/gendarmerie-82008-01,0.89854,44.06941,1,150,,,0,1,,,2,,1,1.82
Gendarmerie - Brigade d'Auxerre,89000,Auxerre,33,Rue du Colonel Arnaud BELTRAME,,https://lannuaire.service-public.fr/bourgogne-franche-comte/yonne/gendarmerie-89024-01,3.56164,47.80223,1,90,1,,0,,,,,1,,1.45
Gendarmerie - Brigade d'Auxonne,21130,Auxonne,19,Rue de Flammerans,,https://lannuaire.service-public.fr/bourgogne-franche-comte/cote-d-or/gendarmerie-21038-01,5.399346,47.201328,1,100,1,,1,1,,,,,,2.18
Gendarmerie - Brigade d'Auzances,23700,Auzances,1,Avenue du 8 Mai 1945,,https://lannuaire.service-public.fr/nouvelle-aquitaine/creuse/gendarmerie-23013-01,2.49929,46.03331,1,90,1,,0,,,,,1,,1.45
Gendarmerie - Brigade d'Avallon,89200,Avallon,2,Avenue Victor Hugo,,https://lannuaire.service-public.fr/bourgogne-franche-comte/yonne/gendarmerie-89025-01,3.8964,47.49216,1,100,1,,1,1,,,,,,2.18
Gendarmerie - Brigade d'Avesnes-le-Comte,62810,Avesnes-le-Comte,25,Rue des Fosses,,https://lannuaire.service-public.fr/hauts-de-france/pas-de-calais/gendarmerie-62063-01,2.52358,50.27214,1,110,,,0,,,,2,1,,1.18
Gendarmerie - Brigade d'Avesnes-les-Aubert,59129,Avesnes-les-Aubert,36,Rue Maurice Thorez,,https://lannuaire.service-public.fr/hauts-de-france/nord/gendarmerie-59037-01,3.38862,50.19441,1,90,,,0,,,,,2,,0.73
Gendarmerie - Brigade d'Avesnes-sur-Helpe,59440,Avesnes-sur-Helpe,29,Route de Landrecies,,https://lannuaire.service-public.fr/hauts-de-france/nord/gendarmerie-59036-01,3.92692,50.11842,1,90,,,0,1,,,,2,,1.18
Gendarmerie - Brigade d'Avize,51190,Avize,20,Avenue de Sulzfeld,,https://lannuaire.service-public.fr/grand-est/marne/gendarmerie-51029-01,4.02856,48.97495,1,95,,,,1,,,,1,,1.45
Gendarmerie - Brigade d'Avranches,50300,Avranches,9,Place Patton,,https://lannuaire.service-public.fr/normandie/manche/gendarmerie-50025-01,-1.35526,48.68229,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade d'Axat,11140,Axat,30,Rue de la Condomine,,https://lannuaire.service-public.fr/occitanie/aude/gendarmerie-11021-01,2.22756,42.79743,1,110,,,0,1,,,1,,,1.64
Gendarmerie - Brigade d'Ax-les-Thermes,09110,Ax-les-Thermes,6,Chemin du Couloubret,,https://lannuaire.service-public.fr/occitanie/ariege/gendarmerie-09032-01,1.83847,42.72191,1,70,,,,,,,1,,1,1.36
Gendarmerie - Brigade d'Aÿ-Champagne,51160,Aÿ-Champagne,11,Rue de l'écluse AY,,https://lannuaire.service-public.fr/grand-est/marne/gendarmerie-51030-01,3.99673,49.05505,1,95,,,,1,,,,1,,1.45
Gendarmerie - Brigade d'Azay-le-Rideau,37190,Azay-le-Rideau,1,Allée des Tilleuls,,https://lannuaire.service-public.fr/centre-val-de-loire/indre-et-loire/gendarmerie-37014-01,0.47247,47.26646,1,99,,,,1,,,1,1,,1.73
Gendarmerie - Brigade d'Eauze,32800,Eauze,28,Avenue de le Ténarèze,,https://lannuaire.service-public.fr/occitanie/gers/gendarmerie-32119-01,0.10546,43.86109,1,150,,,1,1,,,,,,2.0
Gendarmerie - Brigade de Baccarat,54120,Baccarat,4,Rue Emile Gridel,,https://lannuaire.service-public.fr/grand-est/meurthe-et-moselle/gendarmerie-54039-01,6.73954,48.4441,1,100,,,1,1,,,,1,,2.0
Gendarmerie - Brigade de Bacqueville-en-Caux,76730,Bacqueville-en-Caux,16,Route de Pierreville,,https://lannuaire.service-public.fr/normandie/seine-maritime/gendarmerie-76051-01,1.00804,49.78935,1,95,,,1,,,,,,,1.18
Gendarmerie - Brigade de Badonviller,54540,Badonviller,17,Avenue de la Division Leclerc,,https://lannuaire.service-public.fr/grand-est/meurthe-et-moselle/gendarmerie-54040-01,6.88803,48.49759,1,90,,,0,,,,,1,,1.0
Gendarmerie - Brigade de Bagnères-de-Bigorre,65200,Bagnères-de-Bigorre,1,Boulevard de l'Adour,,https://lannuaire.service-public.fr/occitanie/hautes-pyrenees/gendarmerie-65059-01,0.14475,43.07379,1,120,,,0,,,,1,,1,1.55
Gendarmerie - Brigade de Bagnères-de-Luchon,31110,Bagnères-de-Luchon,28,Rue Clément Ader,,https://lannuaire.service-public.fr/occitanie/haute-garonne/gendarmerie-31042-01,0.59759,42.80035,1,100,,,,,,,,,2,0.82
Gendarmerie - Brigade de Bagnoles-de-l'Orne-Normandie,61140,Bagnoles de l'Orne Normandie,1 bis,Boulevard de la Gâtinière BAGNOLES DE L ORNE,,https://lannuaire.service-public.fr/normandie/orne/gendarmerie-61483-01,-0.40477,48.55057,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade de Baie-Mahault,97122,Baie-Mahault,,Caserne Beausoleil Blachon,,https://lannuaire.service-public.fr/guadeloupe/guadeloupe/gendarmerie-97103-01,-61.59958826,16.25063744,1,180,,,0,1,,,2,,,1.55
Gendarmerie - Brigade de Baignes-Sainte-Radegonde,16360,Baignes-Sainte-Radegonde,,Rue du Général de Gaulle,,https://lannuaire.service-public.fr/nouvelle-aquitaine/charente/gendarmerie-16025-01,-0.2363,45.38339,1,100,1,,0,1,,,1,,,2.0
Gendarmerie - Brigade de Bailleul,59270,Bailleul,149,Rue de la Gare,,https://lannuaire.service-public.fr/hauts-de-france/nord/gendarmerie-59043-01,2.73494,50.7312,1,90,,,,1,,,,1,,1.45
Gendarmerie - Brigade de Bain-de-Bretagne,35470,Bain-de-Bretagne,7,Rue La Rose des Vents,,https://lannuaire.service-public.fr/bretagne/ille-et-vilaine/gendarmerie-35012-01,-1.67408,47.85285,1,90,1,,1,1,,,,,,2.09
Gendarmerie - Brigade de Bains,43370,Bains,588,Route du gévaudan,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/haute-loire/gendarmerie-43018-01,3.78125,45.01041,1,80,1,,0,,,,,,,1.27
Gendarmerie - Brigade de Bairon-et-ses-environs,08390,Bairon et ses environs,11,Rue des Quatre Fils Aymon LE CHESNE,,https://lannuaire.service-public.fr/grand-est/ardennes/gendarmerie-08116-01,4.76746,49.51447,1,90,,,,,,,,,1,1.0
Gendarmerie - Brigade de Bais,53160,Bais,15,Rue du Château,,https://lannuaire.service-public.fr/pays-de-la-loire/mayenne/gendarmerie-53016-01,-0.36798,48.25099,1,80,1,,0,,,,2,2,1,1.55
Gendarmerie - Brigade de Baisieux,59780,Baisieux,933,Rue de la Mairie,,https://lannuaire.service-public.fr/hauts-de-france/nord/gendarmerie-59044-01,3.24392,50.61486,1,110,,,1,1,,,,,,1.82
Gendarmerie - Brigade de Balaruc-les-Bains,34540,Balaruc-les-Bains,1,Rue du Colonel Arnaud BELTRAME,,,3.684055,43.455233,1,140,,,1,1,,,,,,2.0
Gendarmerie - Brigade de Balbigny,42510,Balbigny,33,Rue du Four-à-Chaux,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/loire/gendarmerie-42011-01,4.19381,45.81832,1,90,,,0,,,,,,,0.73
Gendarmerie - Brigade de Ballancourt-sur-Essonne,91610,Ballancourt-sur-Essonne,30,Rue Jeanne Pinet,,https://lannuaire.service-public.fr/ile-de-france/essonne/gendarmerie-91045-01,2.38661,48.52953,1,100,,,0,,,,,1,,1.09
Gendarmerie - Brigade de Ballan-Miré,37510,Ballan-Miré,2,Avenue de l'Orée-des-Bois,,https://lannuaire.service-public.fr/centre-val-de-loire/indre-et-loire/gendarmerie-37018-01,0.60935,47.34621,1,180,,,,1,,,,,,1.55
Gendarmerie - Brigade de Balleroy-sur-Drôme,14490,Balleroy-sur-Drôme,,Les Aiguillières BALLEROY,,https://lannuaire.service-public.fr/normandie/calvados/gendarmerie-14035-01,-0.82837,49.18586,1,100,,,0,,,,,1,,1.09
Gendarmerie - Brigade de Ballon-Saint-Mars,72290,Ballon-Saint Mars,74,Rue Saint-Laurent BALLON,,https://lannuaire.service-public.fr/pays-de-la-loire/sarthe/gendarmerie-72023-01,0.234162,48.168738,1,90,1,,1,,,,,,,1.64
Gendarmerie - Brigade de Balma,31130,Balma,3,Avenue Victor Hugo,,https://lannuaire.service-public.fr/occitanie/haute-garonne/gendarmerie-31044-01,1.49284,43.60605,1,150,1,,0,1,,,,,,2.0
Gendarmerie - Brigade de Bannalec,29380,Bannalec,84,Rue de la Gare,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29004-01,-3.703,47.92906,1,90,1,,,,,,,2,,1.18
Gendarmerie - Brigade de Banon,04150,Banon,,Place Pierre Martel,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/alpes-de-haute-provence/gendarmerie-04018-01,5.6296,44.03933,1,110,,,0,1,,,,1,,1.64
Gendarmerie - Brigade de Banyuls-sur-Mer,66650,Banyuls-sur-Mer,,Quartier La Réthorie 1 Rue de l'Amiral Vilarem,,https://lannuaire.service-public.fr/occitanie/pyrenees-orientales/gendarmerie-66016-01,3.12312,42.47483,1,110,,,0,1,,,1,,,1.64
Gendarmerie - Brigade de Bapaume,62450,Bapaume,39,Rue du Maréchal Leclerc,,https://lannuaire.service-public.fr/hauts-de-france/pas-de-calais/gendarmerie-62080-01,2.84547,50.09922,1,90,,,,1,,,,,,1.18
Gendarmerie - Brigade de Baraqueville,12160,Baraqueville,119,Avenue de Rodez,,https://lannuaire.service-public.fr/occitanie/aveyron/gendarmerie-12056-01,2.43788,44.27727,1,120,,,0,1,,,,,,1.45
Gendarmerie - Brigade de Barbazan,31510,Barbazan,,Village,,https://lannuaire.service-public.fr/occitanie/haute-garonne/gendarmerie-31045-01,0.62181,43.03312,1,80,,,0,,,,,,1,1.09
Gendarmerie - Brigade de Barberey-Saint-Sulpice,10600,Barberey-Saint-Sulpice,2,Rue du Val-de-Seine,,https://lannuaire.service-public.fr/grand-est/aube/gendarmerie-10030-01,4.03392,48.3398,1,90,,,,1,,,1,,,1.45
Gendarmerie - Brigade de Barbezieux-Saint-Hilaire,16300,Barbezieux-Saint-Hilaire,37,Rue de la République,,https://lannuaire.service-public.fr/nouvelle-aquitaine/charente/gendarmerie-16028-01,-0.15784,45.46893,1,110,1,,,,,,2,,,1.36
Gendarmerie - Brigade de Barcelonnette,04400,Barcelonnette,,Quartier Le Chazelas 4 Allée des Lilas,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/alpes-de-haute-provence/gendarmerie-04019-01,6.63629,44.38673,1,120,,,0,,,,2,,2,1.0
Gendarmerie - Brigade de Bargemon,83830,Bargemon,,Le Clos,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/var/gendarmerie-83011-01,6.55071,43.62109,1,110,,,1,1,,,1,,,2.09
Gendarmerie - Brigade de Barjac,30430,Barjac,,Lieu-Dit Plan Long,,https://lannuaire.service-public.fr/occitanie/gard/gendarmerie-30029-01,4.34056,44.29711,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade de Barjols,83670,Barjols,4,Place Louis Durand,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/var/gendarmerie-83012-01,6.00461,43.557,1,80,,,,1,,,2,,,1.27
Gendarmerie - Brigade de Barneville-Carteret,50270,Barneville-Carteret,1,Rue des Roches Noires,,https://lannuaire.service-public.fr/normandie/manche/gendarmerie-50031-01,-1.75699,49.3791,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade de Barr,67140,Barr,27,Rue du Général Vandenberg,,https://lannuaire.service-public.fr/grand-est/bas-rhin/gendarmerie-67021-01,7.46064,48.40806,1,80,,,0,1,,,,1,2,1.55
Gendarmerie - Brigade de Barre-des-Cévennes,48400,Barre-des-Cévennes,,La Croisette,,https://lannuaire.service-public.fr/occitanie/lozere/gendarmerie-48019-01,3.65665,44.24316,1,100,,,0,1,,,2,,,1.27
Gendarmerie - Brigade de Barrême,04330,Barrême,,Lieu-dit Les Condamines,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/alpes-de-haute-provence/gendarmerie-04022-01,6.36929,43.9505,1,80,,,0,,,,2,,,0.82
Gendarmerie - Brigade de Bar-sur-Aube,10200,Bar-sur-Aube,2,Rue Edouard Blaise,,https://lannuaire.service-public.fr/grand-est/aube/gendarmerie-10033-01,4.71066,48.22316,,90,,1,,1,,,1,,,1.45
Gendarmerie - Brigade de Bar-sur-Seine,10110,Bar-sur-Seine,2,Grande Rue de la Résistance,,https://lannuaire.service-public.fr/grand-est/aube/gendarmerie-10034-01,4.37519,48.10935,,90,,,,,,,2,,,0.27
Gendarmerie - Brigade de Bas-Monistrol,43210,Bas-en-Basset,1,Route des Cheminots,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/haute-loire/gendarmerie-43020-01,4.140131,45.294327,1,100,1,,1,1,,,,,,2.18
Gendarmerie - Brigade de Basse-Goulaine,44115,Basse-Goulaine,80,Rue de Goulaine,,https://lannuaire.service-public.fr/pays-de-la-loire/loire-atlantique/gendarmerie-44009-01,-1.46128,47.2085,1,100,1,,0,1,,,,,,1.73
Gendarmerie - Brigade de Basse-Pointe,97218,Basse-Pointe,,Quartier Hackaert 30 Rue du Docteur Morestin,,https://lannuaire.service-public.fr/martinique/martinique/gendarmerie-97203-01,-61.12133087,14.86842114,1,80,,,0,1,,,1,,,1.55
Gendarmerie - Brigade de Baud,56150,Baud,29,Zone de Kermestre,,https://lannuaire.service-public.fr/bretagne/morbihan/gendarmerie-56010-01,-3.01823,47.88075,1,90,1,,1,1,,,,,,2.09
Gendarmerie - Brigade de Baugé-en-Anjou,49150,Baugé-en-Anjou,10,Rue du Commandant Georges CHIGNARD BAUGE,,https://lannuaire.service-public.fr/pays-de-la-loire/maine-et-loire/gendarmerie-49018-01,-0.103138,47.550248,1,90,1,,1,1,,,,,,2.09
Gendarmerie - Brigade de Baugy,18800,Baugy,,Route de Villequiers,,https://lannuaire.service-public.fr/centre-val-de-loire/cher/gendarmerie-18023-01,2.73489,47.08156,1,90,,,,,,,,,1,1.0
Gendarmerie - Brigade de Baume-les-Dames,25110,Baume-les-Dames,1,Promenade du Breuil,,https://lannuaire.service-public.fr/bourgogne-franche-comte/doubs/gendarmerie-25047-01,6.36023,47.34948,1,90,1,,1,1,,,1,1,,2.64
Gendarmerie - Brigade de Bavans,25550,Bavans,1,Route de Présentevillers,,https://lannuaire.service-public.fr/bourgogne-franche-comte/doubs/gendarmerie-25048-01,6.72994,47.48592,1,90,1,,1,1,,,,,,2.09
Gendarmerie - Brigade de Bavay,59570,Bavay,24,Route de Maubeuge,,https://lannuaire.service-public.fr/hauts-de-france/nord/gendarmerie-59053-01,3.80319,50.29873,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade de Bayeux,14400,Bayeux,49,Avenue Conseil,,https://lannuaire.service-public.fr/normandie/calvados/gendarmerie-14047-01,-0.71715,49.2781,1,100,,,0,1,,,,1,,1.55
Gendarmerie - Brigade de Bayon,54290,Bayon,11,Avenue de la Gare,,https://lannuaire.service-public.fr/grand-est/meurthe-et-moselle/gendarmerie-54054-01,6.31692,48.47334,1,90,,,0,,,,,,,0.73
